sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	1020	0.237143	1.580950	0.150000	35.025694	6322.500000	9730	7.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	1583	0.386437	3.161910	0.198887	39.665982	5871.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	5296	0.203704	3.161910	0.113788	17.178828	8059.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	1120	0.105397	1.580950	0.066667	15.292909	8242.500000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	1155	0.515405	3.161910	0.314133	44.527235	5398.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	3435	3.261758	23.714300	0.395672	64.239466	3480.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	170	5.090670	15.809500	0.858333	87.168551	1249.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	1310	2.363590	14.228600	0.480365	58.432682	4045.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	3293	2.944195	20.552401	0.495016	59.799589	3912.000000	9730	4.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	10	2.431265	11.585300	0.991667	82.944502	1660.000000	9730	4.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	1190	1.634080	15.144100	0.856505	57.908530	4096.000000	9730	4.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	1490	1.684605	15.144100	0.878793	54.527235	4425.000000	9730	6.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	0	4.084057	11.736700	1.000000	90.395683	935.000000	9730	3.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	30	5.188791	13.781200	0.983425	89.830421	990.000000	9730	1.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	570	3.490332	13.781200	0.901893	87.949640	1173.000000	9730	1.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	0	5.756033	14.084000	1.000000	95.524152	436.000000	9730	1.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	249	0.610280	1.893020	0.893952	45.832477	5271.000000	9730	8.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	380	2.134004	14.084000	0.940139	65.010277	3405.000000	9730	4.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	10	1.447653	11.282400	0.991667	71.834532	2741.000000	9730	5.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	230	3.003800	16.734301	0.937483	68.371017	3078.000000	9730	2.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	370	1.868493	16.734301	0.951817	58.535457	4035.000000	9730	5.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	100	0.710764	2.725940	0.916667	54.075026	4469.000000	9730	8.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	750	1.605463	8.783600	0.898512	57.723535	4114.000000	9730	5.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	1250	1.275777	8.783600	0.890255	45.246660	5328.000000	9730	7.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	100	0.741242	2.801660	0.916667	55.452210	4335.000000	9730	7.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	160	0.765483	2.725940	0.919028	50.159301	4850.000000	9730	7.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	683	0.587975	2.801660	0.885710	30.765673	6737.000000	9730	8.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	100	0.750265	2.574500	0.916667	55.832477	4298.000000	9730	6.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	170	1.187969	5.527610	0.899050	54.958890	4383.000000	9730	6.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	520	2.192089	11.282400	0.908515	66.438849	3266.000000	9730	3.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	0	5.277226	13.024000	1.000000	94.352518	550.000000	9730	2.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	303	1.939482	7.193460	0.879810	60.015416	3891.000000	9730	3.000000	8
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	663	2.690156	13.024000	0.898328	76.243577	2312.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	1180	0.106132	6.367930	0.016667	16.022610	8171.500000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	7113	1.044301	12.735900	0.142289	52.625899	4610.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	10323	1.206971	19.103800	0.160254	46.880781	5169.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	1037	0.864977	6.367930	0.135833	47.759507	5083.500000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	1700	0.598094	12.735900	0.060773	33.828366	6439.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	4843	1.494987	19.103800	0.166437	50.909558	4777.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	710	3.077836	12.735900	0.408333	82.543679	1699.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	2028	0.867861	6.367930	0.136286	46.932169	5164.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	5228	1.213799	12.735900	0.176434	46.973279	5160.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	1113	0.870286	12.735900	0.072500	47.867420	5073.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	3339	0.726973	12.735900	0.092416	40.765673	5764.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	7339	0.348292	12.735900	0.044277	6.911614	9058.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	980	1.167454	6.367930	0.183333	59.758479	3916.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	7140	0.215424	6.367930	0.033829	13.468654	8420.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	10680	0.402538	12.735900	0.062335	10.025694	8755.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	1200	0.000000	0.000000	0.000000	7.667009	8984.500000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	1886	0.290037	6.367930	0.045547	17.076053	8069.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	5646	0.351643	6.367930	0.055221	7.178828	9032.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	1175	0.132665	6.367930	0.020833	16.233299	8151.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	1414	1.020986	6.367930	0.160333	52.019527	4669.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	4334	3.450603	38.207600	0.237509	72.307297	2695.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	722	3.948122	19.103800	0.398333	86.233299	1340.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	2103	1.257926	12.735900	0.165807	57.733813	4113.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	4523	5.046690	57.311298	0.306395	85.277492	1433.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	0	1.768765	3.979720	1.000000	71.978417	2727.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	0	1.599247	4.643010	1.000000	55.287770	4351.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	0	1.718503	5.969590	1.000000	48.525180	5009.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	0	1.631797	4.112380	1.000000	63.129496	3588.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	0	1.172223	2.387830	1.000000	8.895170	8865.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	10	1.869420	6.367560	0.998279	53.211716	4553.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	0	2.615231	4.643010	1.000000	87.137718	1252.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	0	1.487820	2.918460	1.000000	46.788284	5178.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	0	1.678468	4.643010	1.000000	47.014388	5156.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	0	1.612341	3.979720	1.000000	61.536485	3743.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	0	1.608548	3.449090	1.000000	55.883864	4293.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	0	1.617647	3.979720	1.000000	44.465570	5404.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	0	1.392239	2.387830	1.000000	31.145940	6700.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	0	1.335693	2.653150	1.000000	28.083248	6998.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	170	1.344371	2.785810	0.985075	17.394656	8038.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	0	1.350231	2.387830	1.000000	24.732785	7324.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	0	1.333757	2.387830	1.000000	27.877698	7018.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	0	1.384001	2.918460	1.000000	22.995889	7493.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	0	1.455363	2.520490	1.000000	41.515930	5691.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	0	1.473884	3.316440	1.000000	45.400822	5313.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	0	2.308225	10.479900	1.000000	66.726619	3238.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	0	3.187316	7.296160	1.000000	90.488181	926.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	0	1.642352	3.316440	1.000000	57.661871	4120.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	all_mapped	Storck2020_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	0	3.404847	16.847500	1.000000	90.107914	963.000000	9730	1.000000	8
